key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-484617082,"Advances in Computational Fluid Dynamics of Mechanical Processes in Food Engineering: Mixing, Extrusion, Drying, and Process Optimization",2025,,,Applied Sciences (Switzerland),20763417 (ISSN),15,15,,"Szpicer, A. and Bińkowska, W. and Stelmasiak, A. and Wojtasik-Kalinowska, I. and Czajkowska, A. and Mierzejewska, S. and Domiszewski, Z. and Rydzkowski, T. and Piepiórka-Stepuk, J. and Półtorak, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105013320787&doi=10.3390%2Fapp15158752&partnerID=40&md5=cee5b8f8745db05c72c347f5b0f4cdc2,English,Multidisciplinary Digital Publishing Institute (MDPI),"[""Department of Technique and Food Development, Warsaw University of Life Sciences-SGGW, Warsaw, 02-776, Poland"", ""Division of Food Industry Processes and Facilities, Department of Mechanical Engineering, Koszalin University of Technology, Racławicka Street, 15-17, Koszalin, 75-620, Poland""]","Mechanical processes such as mixing, extrusion, and drying are key operations in food engineering, with a significant impact on product quality and process efficiency. The increasing complexity of food materials—due to non-Newtonian properties, multiphase structures, and thermal–mechanical interactions—requires advanced modeling approaches for process analysis and optimization. Computational Fluid Dynamics (CFD) has become a vital tool in this context. This review presents recent progress in the use of CFD for simulating key mechanical operations in food processing. Applications include the analysis of fluid flow, heat and mass transfer, and mechanical stresses, supporting improvements in mixing uniformity, energy efficiency during drying, and optimization of extrusion components (e.g., shaping dies). The potential for integrating CFD with complementary models for system-wide optimization is also discussed, including challenges related to scale-up and product consistency. Current limitations are outlined, and future research directions are proposed. © 2025 by the authors.","Export Date: 08 March 2026; Cited By: 7; Correspondence Address: A. Szpicer; Department of Technique and Food Development, Warsaw University of Life Sciences-SGGW, Warsaw, 02-776, Poland; email: adrian_stelmasiak@sggw.edu.pl | RAYYAN-LABELS: drying_kinetics,energy_efficiency",10.3390/app15158752,computational fluid dynamics;drying;extrusion;food engineering;mechanical processes;mixing;process optimization;Dynamic mechanical analysis;Energy efficiency;Mechanical efficiency;Non Newtonian flow;Optimization;Process control;Thermal processing (foods);Computational fluid;Fluid-dynamics;Food engineering;Key operations;Mechanical process;Optimisations;Process efficiency;Process optimisation;Product process;Products quality;Computational fluid dynamics,,
rayyan-484617100,Exergy Analysis of a Convective Heat Pump Dryer Integrated with a Membrane Energy Recovery Ventilator,2025,,,Entropy,10994300 (ISSN),27,2,,"Balaraman, A. and Rahman, M.A. and Ziviani, D. and Warsinger, D.M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85218881024&doi=10.3390%2Fe27020197&partnerID=40&md5=eaecfec369c882619846534dd73ac209,English,Multidisciplinary Digital Publishing Institute (MDPI),"School of Mechanical Engineering, Purdue University, 585 Purdue Mall, West Lafayette, 47907, IN, United States","To increase energy efficiency, heat pump dryers and membrane dryers have been proposed to replace conventional fossil fuel dryers. Both conventional and heat pump dryers require substantial energy for condensing and reheating, while “active” membrane systems require vacuum pumps that are insufficiently developed. Lower temperature dehumidification systems make efficient use of membrane energy recovery ventilators (MERVs) that do not need vacuum pumps, but their high heat losses and lack of vapor selectivity have prevented their use in industrial drying. In this work, we propose an insulating membrane energy recovery ventilator for moisture removal from drying exhaust air, thereby reducing sensible heat loss from the dehumidification process and reheating energy. The second law analysis of the proposed system is carried out and compared with a baseline convective heat pump dryer. Irreversibilities in each component under different ambient temperatures (5–35 °C) and relative humidity (5–95%) are identified. At an ambient temperature of 35 °C, the proposed system substantially reduces sensible heat loss (47–60%) in the dehumidification process, resulting in a large reduction in condenser load (45–50%) compared to the baseline system. The evaporator in the proposed system accounts for up to 59% less irreversibility than the baseline system. A maximum of 24.5% reduction in overall exergy input is also observed. The highest exergy efficiency of 10.2% is obtained at an ambient condition of 35 °C and 5% relative humidity, which is more than twice the efficiency of the baseline system under the same operating condition. © 2025 by the authors.","Export Date: 08 March 2026; Cited By: 2; Correspondence Address: D.M. Warsinger; School of Mechanical Engineering, Purdue University, 585 Purdue Mall, West Lafayette, 47907, United States; email: dwarsing@purdue.edu | RAYYAN-LABELS: heat_pump_drying",10.3390/e27020197,dehumidification;drying;heat pump;membrane dehumidifier;vapor-selective membrane,,
rayyan-484617103,A novel absorption-based enclosed heat pump dryer with combining liquid desiccant dehumidification and mechanical vapor recompression: Case study and performance evaluation,2022,,,Case Studies in Thermal Engineering,2214157X (ISSN),35,,,"Su, W. and Ma, D. and Lu, Z. and Jiang, W. and Wang, F. and Xiaosong, Z.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130272957&doi=10.1016%2Fj.csite.2022.102091&partnerID=40&md5=c0f00e85d739bbbdf5afcdb05b8718ff,English,Elsevier Ltd,"[""School of Energy and Power Engineering, Northeast Electric Power University, Jilin, 132012, China"", ""College of Electrical, Energy and Power Engineering, Yangzhou University, Yangzhou, 225127, China"", ""School of Energy and Environment, Southeast University, Nanjing, 210096, China"", ""Ministry of Education, Key Laboratory of Energy Thermal Conversion and Control, Southeast University, Nanjing, 210096, China""]","Drying process is ubiquitous and represents one of the most energy-intensive processes in varieties of agricultural, residential and industrial applications. As an effective heat recovery technology, the heat pump has recently been applied in various drying systems to provide heating and cooling, exhibiting good energy-saving potentials. However, existing condensing-based heat pump drying (HPD) systems require to significantly cool humid air for dehumidification, deteriorating energy efficiency. In this paper, an absorption-based enclosed HPD system is proposed to achieve total waste heat recovery by combining liquid desiccant dehumidification and mechanical vapor recompression. This study focuses on a comprehensive thermodynamic modeling and performance evaluation of proposed absorption-based HPD system. Analysis results indicate that the proposed system can deliver an energy utilization ratio of 4.54 and specific moisture extraction rate of 4.25 kg/kWh under design operation conditions, which is 18.7% and 18.5% higher than the traditional HPD system, respectively. Additionally, an economic analysis is adopted to appraise the economic performance, and obtained results show that the annual investment and maintenance cost rates of proposed system increases by 5.05%, but the annual operation cost rate is reduced by 19.94% compared to the reference system. The payback period is around 18.5monthes with a project life cycle of 20 years, which indicates that the project is profitable. © 2022 The Authors.","Export Date: 08 March 2026; Cited By: 28; Correspondence Address: W. Su; School of Energy and Power Engineering, Northeast Electric Power University, Jilin, 132012, China; email: weisu@neepu.edu.cn | RAYYAN-LABELS: heat_pump_drying",10.1016/j.csite.2022.102091,Drying;Heat pump;Liquid desiccant dehumidification;Mechanical vapor recompression;Waste heat recovery;Cooling systems;Driers (materials);Drying;Economic analysis;Energy efficiency;Energy utilization;Heat pump systems;Humidity control;Investments;Life cycle;Liquids;Pumps;Waste heat;Waste heat utilization;Desiccant dehumidification;Drying systems;Heat pumps;Heat-pump drying;Liquid desiccant;Liquid desiccant dehumidification;Mechanical;Mechanical vapor recompression;Vapour recompression;Waste-heat recovery;Cost benefit analysis,,
rayyan-484617124,Optimization of thermal efficiency and energy consumption in a hybrid infrared heating technique: Artificial intelligence and computational simulations,2025,,,Results in Engineering,25901230 (ISSN),27,,,"Liu, F. and El-Mesery, H.S. and ElMesiry, A.H. and Husein, M. and Mahdi, A.A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010192763&doi=10.1016%2Fj.rineng.2025.106054&partnerID=40&md5=6f930b49462962de9a29185caba8b658,English,Elsevier B.V.,"[""School of Mechanical and Electrical Engineering, Suqian University, Suqian, 223800, China"", ""School of Energy and Power Engineering, Jiangsu University, Zhenjiang, 212013, China"", ""Agricultural Engineering Research Institute, Agricultural Research Center, Giza, Dokki, 12611, Egypt"", ""Faculty of Computer Science and Engineering, New Mansoura University, 35742, Egypt"", ""School of Environment and Safety Engineering, Jiangsu University, Zhenjiang, 212013, China"", ""Department of Food Science and Nutrition, Faculty of Agriculture, Food, and Environment, Sana'a University, Sana'a, Yemen""]","Onion (Allium cepa L.), primarily used as a seasoning ingredient in various countries, is one of the most popular vegetables, containing several beneficial chemical compounds, including fibers, vitamins, organic acids, phenolic compounds, and other antioxidants. Drying is the most common method of preserving food, requiring heat and consuming a significant amount of energy, which leads to high costs. This situation has sparked a quest for innovative dryer designs, emphasizing the need for ongoing experimental research and new decision-support models to optimize drying processes. The application of Artificial Neural Networks (ANNs) to enhance food drying has gained popularity in the industry for optimizing conditions and reducing energy consumption. This study explores the energy-related factors involved in combining infrared and hot air heating techniques for drying onion slices. It investigates how varying infrared radiation intensities (1500, 3500, and 5500 W/m²), air temperatures (40, 50, and 60 °C), and airflow rates (0.3, 0.7, and 1.0 m/s) were assessed to optimize drying time, energy usage, thermal efficiency, specific energy consumption, and effective moisture diffusion coefficients. The collected data were analyzed using a self-organizing map and principal component analysis. The results revealed that the shortest drying time was recorded at 320 min, with an IR intensity of 5500 W/m² and an airflow of 0.3 m/s. However, increasing the air velocity to 0.3 and 1.0 m/s resulted in a notable increase in drying time by 25 % and 43 %, respectively, compared to the time at 0.7 m/s. Fick's diffusion model was employed to derive effective moisture diffusion coefficients, which varied from 2.96 to 13.51 × 10−10 m²/s under the drying conditions. Artificial Neural Networks (ANNs) achieved a 99 % prediction accuracy, and Self-Organizing Maps (SOMs) delivered a 97 % clustering accuracy in identifying the quality characteristics of onions. The predictions generated from machine learning closely matched the test datasets, providing valuable insights into the factors that influence onion drying performance. This research highlights the potential of advanced computational tools in enhancing food drying processes, providing valuable insights for the food industry as it seeks to improve efficiency and reduce energy consumption during the drying process. © 2025 The Authors","Export Date: 08 March 2026; Cited By: 1; Correspondence Address: H.S. El-Mesery; School of Energy and Power Engineering, Jiangsu University, Zhenjiang, 212013, China; email: hanyel_mesery@yahoo.com | RAYYAN-LABELS: drying_kinetics,energy_efficiency",10.1016/j.rineng.2025.106054,Artificial intelligence;Combination heating;Energy;Simulation;Thermal efficiency;Air;Computational efficiency;Decision support systems;Diffusion;Energy efficiency;Energy utilization;Green computing;Infrared drying;Infrared heating;Infrared radiation;Learning systems;Machine learning;Moisture;Self organizing maps;Combination heating;Drying process;Drying time;Energy;Food drying;Moisture diffusion coefficient;Neural-networks;Self-organizing-maps;Simulation;Thermal-efficiency;Principal component analysis,,
rayyan-484617127,Impact of different pretreatments on drying kinetics and quality of button mushroom slices dried by hot-air or electrohydrodynamic drying,2022,,,LWT,00236438 (ISSN),155,,,"Mirzaei-Baktash, H. and Hamdami, N. and Torabi, P. and Fallah-Joshaqani, S. and Dalvi-Isfahan, M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120885284&doi=10.1016%2Fj.lwt.2021.112894&partnerID=40&md5=b4d514231d5223ec5d3d8fefd00fcb4d,English,Academic Press,"[""Department of Food Science and Technology, College of Agriculture, Isfahan University of Technology, 84156-83111, Isfahan, Iran"", ""Department of Food Science and Technology, Faculty of Agriculture, Jahrom University, P.O. Box 74137-66171, Jahrom, Fars, Iran""]","The effects of three pretreatments (pulsed electric field (PEF), ultrasound (US), and conventional blanching (CB) pretreatments) prior to drying were evaluated on drying kinetics and quality of button mushroom slices that were dehydrated in either electrohydrodynamic (EHD) drying or by hot-air (HA) drying. Results showed that the US and PEF pretreatments prior to the drying process significantly reduced the drying time and energy consumption of button mushroom slices and also improved drying rate and effective moisture diffusivity. However, the antioxidant activity of dried mushroom slices pretreated by US or PEF was significantly lower than that of the CB pretreated samples. In general, US pretreatment was more effective on drying kinetics and had a greater effect on the reduction of specific energy consumption than PEF pretreatment. Results also showed that hot air drying was much faster than EHD drying and EHD had detrimental effects on the total phenolic compounds and antioxidant activity of button mushrooms than HA drying. These data demonstrated that selecting the appropriate set of control variables in US and PEF pretreatments and EHD drying techniques are necessary to ensure high-quality dried foods as well as low energy consumption. © 2021 The Authors","Export Date: 08 March 2026; Cited By: 67; Correspondence Address: N. Hamdami; Department of Food Science and Technology, College of Agriculture, Isfahan University of Technology, 84156-83111, Iran; email: hamdami@iut.ac.ir; CODEN: LBWTA | RAYYAN-LABELS: drying_kinetics",10.1016/j.lwt.2021.112894,Button mushroom;Drying;Electrohydrodynamic;Pulsed electric field;Ultrasound;Antioxidants;Drying;Electrohydrodynamics;Energy utilization;Kinetics;Quality control;Antioxidant activities;Button mushroom;Drying kinetic;Drying process;Drying quality;Drying time;Electrohydrodynamic drying;Hot air drying;Pre-treatments;Pulsed electric field;Ultrasonics,,
rayyan-484617144,Performance enhancement of a sludge continuous feed heat pump drying system by air deflectors and auxiliary cooling subsystems,2020,,,Energies,19961073 (ISSN),13,24,,"Luo, W.-J. and Lin, C.-Y. and Wu, N.-F. and Xu, Z.-Q.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107120926&doi=10.3390%2Fen13246651&partnerID=40&md5=e00646847af183f860cd76d1ebabc0b1,English,MDPI AG,"[""Graduate Institute of Precision Manufacturing, National Chin-Yi University of Technology, Taichung, 41170, Taiwan"", ""Department of Refrigeration, Air Conditioning and Energy Engineering, National Chin-Yi University of Technology, Taichung, 41170, Taiwan""]","This study proposes an improved design for a typical sludge continuous feeding drying system connected with three air-source heat pumps. The system’s performance was further improved using air-deflectors on the drying chamber’s internal sidewalls, enhancing the heat and mass transfer between the conveyor sludge and circulating airflow. In this study, numerical analysis was performed to elucidate the deflector designs on the airflow field and thermal temperature field distributions in the drying chamber. The specific moisture extraction rate (SMER) value was quantified to evaluate the system’s overall improvement during experiments. With a suitable deflector design, the average percent water content in sludge could be further reduced to 22.2% with drying time of 18.3 h, and the SMER value could be enhanced from 1.38 kg/kWh to as high as 1.83 kg/kWh with an increment of 32.44%. Moreover, to prevent overloading and frequent shutdown of the compressors, an auxiliary cooling subsystem was designed to attain stable operational conditions. By the auxiliary cooling subsystem design, the compressors’ shutdown can be avoided, the temperature difference between airflow inlets and outlet of the drying chamber can be increased, and SMER value can be further increased to a value of 1.94 kg/kWh. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Export Date: 08 March 2026; Cited By: 8; Correspondence Address: W.-J. Luo; Graduate Institute of Precision Manufacturing, National Chin-Yi University of Technology, Taichung, 41170, Taiwan; email: wjluo@ncut.edu.tw | RAYYAN-LABELS: heat_pump_drying",10.3390/en13246651,Auxiliary cooling;Heat pump;Sludge;Specific moisture extraction rate;Cooling;Drying;Heat transfer performance;Mass transfer;Continuous feeding;Cooling subsystem;Heat and mass transfer;Operational conditions;Performance enhancements;Specific moisture extraction rates;Temperature differences;Temperature field distribution;Air source heat pumps,,
rayyan-484617149,Study on drying characteristics of yam slices under heat pump-electrohydrodynamics combined drying,2023,,,Case Studies in Thermal Engineering,2214157X (ISSN),41,,,"Meng, Z. and Cui, X. and Zhang, H. and Liu, Y. and Wang, Z. and Zhang, F.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143885966&doi=10.1016%2Fj.csite.2022.102601&partnerID=40&md5=fe641473df26c7ab7bee37ed945cbbaa,English,Elsevier Ltd,"[""School of Energy and Environment, Zhongyuan University of Technology, Henan, Zhengzhou, 451191, China"", ""School of Energy and Power Engineering, University of Shanghai for Science and Technology, Shanghai, 200093, China""]","The drying characteristics of yam slices using heat pump-electrohydrodynamics (EHD) combined drying were studied under the conditions of the drying temperatures of 50-60 °C, the voltages of 80-100 kV and the wind speeds of 1∼3 m/s. The results show that compared with the single heat pump drying, the combined drying can effectively reduce the drying temperature by approximately 5 °C. This is relatively friendly to heat sensitive materials and can also improve the running performance of the heat pump system. Furthermore, the sensory score is increased by approximately 21.4% and the specific energy consumption of combined drying at the voltage of 100 kV is reduced by approximately 27.8%. Under the later stage of the combined drying, the wind speed can be reduced to save energy consumption. Through the analysis of model parameters, Page model is more consistent with the variation law of drying experimental data. This paper provides practical guidance for optimizing the process of yam slices using heat pump-EHD combined drying.  © 2022 The Authors.","Export Date: 08 March 2026; Cited By: 28; Correspondence Address: Y. Liu; School of Energy and Environment, Zhongyuan University of Technology, Zhengzhou, Henan, 451191, China; email: hvacr@126.com | RAYYAN-LABELS: drying_kinetics,heat_pump_drying",10.1016/j.csite.2022.102601,Combined drying;Electrohydrodynamics(EHD);Heat pump drying;Mathematical model;Total phenolic;Electrohydrodynamics;Energy utilization;Heat pump systems;Pumps;Wind;Combined drying;Condition;Drying characteristics;Drying temperature;Heat pumps;Heat-pump drying;Heat-sensitive materials;Performance;Total phenolics;Wind speed;Drying,,
rayyan-484617164,Energy-efficient technologies for thermal treatment and drying of food products,2025,,,Journal of Central European Agriculture,13329049 (ISSN),26,2,405-416,"Burdo, O. and Bezbah, I. and Bandura, V. and Bezbah, S. and Petrovskyi, V. and Osadchuk, P.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009343578&doi=10.5513%2FJCEA01%2F26.2.4515&partnerID=40&md5=ac962e2cc0877190450be3e225716214,English,University of Zagreb - Faculty of Agriculture,"[""Department of Processes, Equipment and Energy Management, Odessa National Technological University, Kanatna, st.112, Odessa, Ukraine"", ""Faculty of Food Technology and Quality Control of Agricultural Products, National University of Life and Environmental Sciences of Ukraine, Vystavkova, st.16, Kyiv, Ukraine""]","A study of the process of heat treatment, concentration, and drying of food products in a thermomechanical unit with a rotary thermosiphon was conducted. Analysis of experimental data revealed that, compared to convective drying, the dryers with a rotary thermosiphon (RTS) spend most of the energy (69.4%) on moisture evaporation. When drying dispersed products (peas, wheat), energy consumption is lower compared to the energy consumption of existing convective dryers. Energy consumption approaches the minimum when drying at the RTS condenser temperature of Ts = 142.9 °С for different rotation frequencies. In the conducted series of experiments at a rotation frequency of 28 rotations per minute (RPM) and a surface temperature of 142.9 °C, the energy consumption for the process is minimal and reaches 3.2 MJ/kg. Energy consumption is reduced by 832.9 kJ/kg of product when drying cereals that do not require boiling with the use of a thermomechanical aggregate (TMA) with RTS. The total energy consumption of the line is reduced by 30% when using TMA with RTS as a dryer and softener. When using TMA with RTS in the tomato paste production line, fuel consumption can be reduced from 46.5 kg to 30.2 kg. It is also possible to reduce specific energy consumption from 3.9 MJ/kg to 2.6 MJ/kg to intensify the thermomechanical processing of tomato mass by 1.4 times or decrease the processing time from 4,090 s to 2,900 s. © 2025, University of Zagreb - Faculty of Agriculture. All rights reserved.","Export Date: 08 March 2026; Cited By: 0; Correspondence Address: V. Bandura; Faculty of Food Technology and Quality Control of Agricultural Products, National University of Life and Environmental Sciences of Ukraine, Kyiv, Vystavkova, st.16, Ukraine; email: vbandura@nubip.edu.ua | RAYYAN-LABELS: drying_kinetics,energy_efficiency",10.5513/JCEA01/26.2.4515,drying;energy consumption;food product;rotary thermosiphon;thermal treatment,,
rayyan-484617166,Thermodynamically analysis and optimization of potato drying in a combined infrared/convective dryer,2023,,,Case Studies in Thermal Engineering,2214157X (ISSN),42,,,"Geng, Z. and Wang, H. and Torki, M. and Beigi, M. and Zhu, L. and Huang, X. and Yang, X. and Hu, B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146498280&doi=10.1016%2Fj.csite.2022.102671&partnerID=40&md5=aa441189dfce86759f824cf2eceee4e5,English,Elsevier Ltd,"[""College of Mechanical and Electrical Engineering, Shihezi University, Shihezi, China"", ""College of Food Science and Technology, Nanjing Agricultural University, Jiangsu, Nanjing, 210095, China"", ""Department of Computer Engineering, Faculty of Electrical and Computer Engineering, Technical and Vocational University (TVU), Tehran, Iran"", ""Department of Mechanical Engineering, Tiran Branch, Islamic Azad University, Tiran, Iran""]","The present work dealt with a detailed energy and exergy analysis for potatoes drying in a hybrid infrared/hot air dryer. Studying optimization factors of drying air temperature and velocity and infrared power, response surface methodology (RSM) was also used to model and optimize performance of the dryer based on thermodynamic responses including drying time, energy loss, exergy destruction, and energy and exergy efficiencies. The results revealed that practicing higher temperatures and lower infrared powers generally resulted in better thermodynamic performance. Although higher drying air velocities enhanced the thermodynamic performance of the drying chamber but decreased energy and exergy efficiencies of the process. Modeling and RSM optimization of the investigated drying parameters resulted in air temperature and velocity and the infrared power of 70 °C, 1 m/s and 0.225 kW, respectively by maximum 0.878 desirability factor. Validation of the RSM revealed a good conformity between the experimental and predicted values with a maximum relative error of 3.15%.  © 2023 The Authors.","Export Date: 08 March 2026; Cited By: 36; Correspondence Address: B. Hu; College of Mechanical and Electrical Engineering, Shihezi University, Shihezi, China; email: hb_mac@sina.com; M. Torki; Department of Computer Engineering, Faculty of Electrical and Computer Engineering, Technical and Vocational University (TVU), Tehran, Iran; email: torki_hmehdi@yahoo.com | RAYYAN-LABELS: drying_kinetics,energy_efficiency",10.1016/j.csite.2022.102671,Energy efficiency;Exergy efficiency;Infrared power;Response surface methodology;Thin-layer drying;Air;Atmospheric temperature;Dryers (equipment);Drying;Energy dissipation;Exergy;Surface properties;Air velocities;Convective dryers;Energy and exergy efficiency;Exergy efficiencies;Infrared power;Optimisations;Power;Response-surface methodology;Thermodynamic performance;Thin layer drying;Energy efficiency,,
rayyan-484617178,Improvement of equipment in order to intensify the process of drying dispersed food products,2020,,,Eastern-European Journal of Enterprise Technologies,17293774 (ISSN),1,11,15-21,"Sabadash, S. and Savchenko-Pererva, M. and Radchuk, O. and Rozhkova, L. and Zahorulko, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083262179&doi=10.15587%2F1729-4061.2020.192363&partnerID=40&md5=07b5ff4e890c1a2cb0fd6ec47194d8e7,English,Technology Center,"[""Department of Engineering Technology of Food Production, Sumy National Agrarian University, H. Kondratieva str., 160, Sumy, 40021, Ukraine"", ""Department of Processes, Devices and Automation of Food Production, Kharkiv State University of Food Technology and Trade, Klochkivska str., 333, Kharkiv, 61051, Ukraine""]","One of the most common and investigated processes in the food industry is the drying process; this is the final stage of technological protocols that defines quality of a resulting product. It has been established that the drying process intensified due to the effective utilization of a dryer's volume and the increased phase contact surface, thereby bringing down the cost of the dried product. It has been determined that the increase in the relative velocity of the dispersed and gaseous phase increased in turn the driving force of the drying process and reduced the heat-carrier consumption for drying. It has been found that the use of an inert carrier increased the relative velocity of the phase contact surface. Theoretical and experimental studies have been conducted, which made it possible to derive empirical correlations, necessary for the engineering calculation of design features of the dryer with a pseudo-liquefied layer of inert carrier for drying the dispersed food products. The main features of the installation for drying dispersed foods are as follows: first, the upper part of the chamber hosted a device to capture the product, which prevented the release of an inert carrier along with the particles; second, the use of fluoroplastic crumbs enabled the intensification of the drying process as a result of an increase in the heat-and-mass exchange surface; third, the application of a fan and a heater made it possible to obtain a dry hot air of the required temperature, thereby preventing darkening of the product. When designing the drying unit, we established the basic requirements for ensuring uniform drying throughout the entire volume of the drying chamber at high technical and economic indicators: minimum dimensions, as well as minimum cost of materials to construct the dryer, minimum consumption of heat and electricity to dry one kilogram of raw materials, simple maintenance, decrease in the cost of equipment repair, low cost of fabrication, simplicity and reliability of operation. Our comparison of calculations based on an energy efficiency index has determined that the energy efficiency of the designed dryer outperformed a standard dryer model by 0.25 %. © 2020, Authors. This is an open access article under the Creative Commons CC BY license",Export Date: 08 March 2026; Cited By: 6 | RAYYAN-LABELS: drying_kinetics,10.15587/1729-4061.2020.192363,dispersed food products;drying;heat-and-mass exchange;heater;pseudo-liquefied layer;technological flow chart,,
rayyan-484617183,Application of numerical analysis and machine learning techniques to improve drying performance and energy consumption of microwave-assisted convective dryer,2025,,,Results in Engineering,25901230 (ISSN),27,,,"El-Mesery, H.S. and ElMesiry, A.H. and Kaveh, M. and Hu, Z. and Elwakeel, A.E. and Elhadad, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010123836&doi=10.1016%2Fj.rineng.2025.106059&partnerID=40&md5=cdca13aee32f001eea634af822b47d8d,English,Elsevier B.V.,"[""School of Energy and Power Engineering, Jiangsu University, Zhenjiang, 212013, China"", ""Agricultural Engineering Research Institute, Agricultural Research Center, Dokki, Giza, 12611, Egypt"", ""Faculty of Computer Science and Engineering, New Mansoura University, 35742, Egypt"", ""Department of Petroleum Engineering, College of Engineering, Knowledge University, Erbil, 44001, Iraq"", ""Agricultural Engineering Department, Faculty of Agriculture and Natural Resources, Aswan University, Aswan, Egypt"", ""Architecture Engineering Department, Faculty of Engineering, Minia University, Minia, 61111, Egypt"", ""Structural Diagnostics and Analysis Research Group, Faculty of Engineering and Information Technology, University of Pécs, Pécs, 7622, Hungary""]","This study investigates the drying performance and energy consumption of okra slices using a hybrid microwave-assisted convective dryer. The effects of air temperature (40–60 °C), microwave power (100–400 W), and airflow (0.5–1.5 m/s) on drying time, energy use, and thermodynamic performance were evaluated. Thermodynamic parameters, including energy consumption, drying efficiency, and thermal efficiency, were calculated. Machine learning models, specifically Feedforward Backpropagation (FFBP) and Cascade Forward Backpropagation (CFBP) artificial neural networks, were developed to predict drying outcomes based on input variables. Results showed that increasing air temperature and microwave power reduced drying time (minimum 21 min) and specific energy consumption (minimum 2.37 kWh/kg), while higher airflow increased drying time. Maximum drying and thermal efficiencies reached 31.5 % and 28.9 %, respectively. The developed ANN models achieved high predictive accuracy (R² > 0.99). The combined microwave-hot air-drying technology is a modern okra drying method with significant research value and practical production potential. These findings provide a scientific foundation for optimizing the combined microwave-hot air drying of okra, supporting its industrial application for improved efficiency and product quality. © 2025","Export Date: 08 March 2026; Cited By: 4; Correspondence Address: Z. Hu; School of Energy and Power Engineering, Jiangsu University, Zhenjiang, 212013, China; email: hzc501@ujs.edu.cn | RAYYAN-LABELS: drying_kinetics,energy_efficiency",10.1016/j.rineng.2025.106059,Energy consumption;Hybrid;Machine learning;Microwave;Numerical analysis;Okra slices;Thermal performance;Backpropagation;Drying;Energy efficiency;Feedforward neural networks;Learning systems;Microwave generation;Microwave heating;Quality control;Solar dryers;Temperature;Air temperature;Convective dryers;Drying performance;Drying time;Energy-consumption;Hybrid;Machine-learning;Microwave-assisted;Okra slice;Thermal Performance;Energy utilization;Numerical analysis,,
